,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
29,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,900,27382,,,0
59,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,1800,27730,,,0
82,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,2700,27918,,,0
108,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,3600,28029,,,0
130,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,4500,28105,,,0
164,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,5400,28239,,,0
198,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,6300,29702,,,0
237,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,7200,30947,,,0
244,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,8100,31062,,,0
291,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,9000,31259,,,0
312,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,9900,31537,,,0
339,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,10800,31673,,,0
371,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,11700,31793,,,0
405,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,12600,31880,,,0
428,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,13500,31943,,,0
453,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,14400,31953,,,0
498,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,15300,31965,,,0
531,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,16200,32002,,,0
556,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,17100,32023,,,0
592,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,18000,32070,,,0
619,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,18900,32099,,,0
653,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,19800,32136,,,0
681,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,20700,32143,,,0
713,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,21600,32154,,,0
724,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,22500,32157,,,0
758,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,23400,32171,,,0
786,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,24300,32174,,,0
817,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,25200,32176,,,0
843,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,26100,32178,,,0
891,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,27000,32626,,,0
910,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,27900,32663,,,0
940,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,28800,32668,,,0
968,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,29700,32668,,,0
1002,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,30600,32671,,,0
1028,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,31500,32682,,,0
1079,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,32400,32716,,,0
1089,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,33300,32736,,,0
1124,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,34200,32749,,,0
1156,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,35100,32761,,,0
1184,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,36000,32778,,,0
1202,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,36900,32800,,,0
1258,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,37800,32817,,,0
1269,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,38700,32852,,,0
1305,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,39600,32865,,,0
1321,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,40500,32905,,,0
1369,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,41400,32944,,,0
1385,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,42300,32962,,,0
1426,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,43200,32980,,,0
1460,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,44100,32982,,,0
1479,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,45000,32982,,,0
1501,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,45900,32982,,,0
1532,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,46800,32982,,,0
1561,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,47700,32982,,,0
1594,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,48600,32982,,,0
1622,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,49500,32982,,,0
1652,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,50400,32985,,,0
1691,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,51300,32994,,,0
1719,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,52200,33000,,,0
1749,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,53100,33025,,,0
1776,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-3n,sileo_aflpp_corpus_del_force_240,mupdf_pdf_fuzzer,2023-11-24 20:58:40.321142,2023-11-25 21:08:55.288518,361,54000,33027,,,0
