,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
20,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,0,465,,,0
51,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,900,4459,,,0
81,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,1800,4459,,,0
121,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,2700,4459,,,0
160,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,3600,4459,,,0
200,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,4500,4459,,,0
241,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,5400,4459,,,0
280,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,6300,4459,,,0
334,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,7200,4459,,,0
363,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,8100,4459,,,0
400,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,9000,4459,,,0
440,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,9900,4459,,,0
480,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,10800,4459,,,0
520,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,11700,4459,,,0
561,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,12600,4459,,,0
612,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,13500,4459,,,0
643,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,14400,4459,,,0
692,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,15300,4459,,,0
726,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,16200,4459,,,0
761,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,17100,4459,,,0
805,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,18000,4459,,,0
844,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-1n,aflplusplus,bloaty_fuzz_target,2023-12-08 13:04:58.252820,2023-12-09 13:15:13.689435,581,18900,4459,,,0
