,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
882,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,19800,13958,,,0
931,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,20700,14199,,,0
972,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,21600,14213,,,0
1004,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,22500,14224,,,0
1041,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,23400,14233,,,0
1087,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,24300,14308,,,0
1123,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,25200,14317,,,0
1169,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,26100,14323,,,0
1217,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,27000,14330,,,0
1240,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,27900,14331,,,0
1283,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,28800,14331,,,0
1321,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,29700,14336,,,0
1365,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,30600,14372,,,0
1400,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,31500,14374,,,0
1443,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,32400,14380,,,0
1480,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,33300,14383,,,0
1527,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,34200,14403,,,0
1575,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,35100,14405,,,0
1601,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,36000,14423,,,0
1641,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,36900,14426,,,0
1681,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,37800,14435,,,0
1720,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-1n,aflplusplus,libxml2_xml,2023-11-22 15:52:40.590021,2023-11-23 16:02:55.914241,381,38700,14442,,,0
