,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
6,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,900,2252,,,0
54,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,1800,2341,,,0
74,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,2700,2377,,,0
95,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,3600,2392,,,0
148,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,4500,2421,,,0
161,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,5400,2461,,,0
196,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,6300,2488,,,0
221,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,7200,2488,,,0
261,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,8100,2522,,,0
295,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,9000,2528,,,0
315,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,9900,2551,,,0
347,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,10800,2555,,,0
364,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,11700,2560,,,0
394,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,12600,2562,,,0
430,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,13500,2568,,,0
474,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,14400,2568,,,0
492,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,15300,2568,,,0
521,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,16200,2574,,,0
548,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,17100,2579,,,0
570,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,18000,2579,,,0
624,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,18900,2579,,,0
635,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,19800,2581,,,0
681,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,20700,2581,,,0
701,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,21600,2582,,,0
729,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,22500,2582,,,0
779,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,23400,2583,,,0
798,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,24300,2603,,,0
830,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,25200,2605,,,0
855,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,26100,2616,,,0
899,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,27000,2621,,,0
928,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,27900,2627,,,0
955,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,28800,2788,,,0
981,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,29700,2802,,,0
1009,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,30600,2809,,,0
1042,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,31500,2809,,,0
1077,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,32400,2810,,,0
1102,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,33300,2810,,,0
1133,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,34200,2811,,,0
1169,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,35100,2811,,,0
1196,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,36000,2817,,,0
1225,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,36900,2816,,,0
1259,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,37800,2819,,,0
1286,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,38700,2819,,,0
1311,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,39600,2820,,,0
1349,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,40500,2820,,,0
1372,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,41400,2820,,,0
1399,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-2n,sileo_aflpp_timeback_plain_purge,libpcap_fuzz_both,2023-12-05 15:54:59.465666,2023-12-06 16:05:14.670119,531,42300,2822,,,0
