,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
10,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-2n,sileo_aflpp_timeback_plain_purge,mupdf_pdf_fuzzer,2023-11-23 19:04:38.779137,2023-11-24 19:14:54.426841,331,900,28007,,,0
32,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-2n,sileo_aflpp_timeback_plain_purge,mupdf_pdf_fuzzer,2023-11-23 19:04:38.779137,2023-11-24 19:14:54.426841,331,1800,28642,,,0
65,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-2n,sileo_aflpp_timeback_plain_purge,mupdf_pdf_fuzzer,2023-11-23 19:04:38.779137,2023-11-24 19:14:54.426841,331,2700,29308,,,0
91,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-2n,sileo_aflpp_timeback_plain_purge,mupdf_pdf_fuzzer,2023-11-23 19:04:38.779137,2023-11-24 19:14:54.426841,331,3600,29365,,,0
120,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-2n,sileo_aflpp_timeback_plain_purge,mupdf_pdf_fuzzer,2023-11-23 19:04:38.779137,2023-11-24 19:14:54.426841,331,4500,29431,,,0
176,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-2n,sileo_aflpp_timeback_plain_purge,mupdf_pdf_fuzzer,2023-11-23 19:04:38.779137,2023-11-24 19:14:54.426841,331,5400,29593,,,0
190,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-2n,sileo_aflpp_timeback_plain_purge,mupdf_pdf_fuzzer,2023-11-23 19:04:38.779137,2023-11-24 19:14:54.426841,331,6300,30166,,,0
212,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-2n,sileo_aflpp_timeback_plain_purge,mupdf_pdf_fuzzer,2023-11-23 19:04:38.779137,2023-11-24 19:14:54.426841,331,7200,30822,,,0
248,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-2n,sileo_aflpp_timeback_plain_purge,mupdf_pdf_fuzzer,2023-11-23 19:04:38.779137,2023-11-24 19:14:54.426841,331,8100,31040,,,0
282,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-mupdf-2n,sileo_aflpp_timeback_plain_purge,mupdf_pdf_fuzzer,2023-11-23 19:04:38.779137,2023-11-24 19:14:54.426841,331,9000,31737,,,0
