,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
39,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-freetype-1n,aflplusplus,freetype2_ftfuzzer,2023-11-25 22:17:27.856230,2023-11-26 22:27:43.128487,371,0,2834,,,0
71,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-freetype-1n,aflplusplus,freetype2_ftfuzzer,2023-11-25 22:17:27.856230,2023-11-26 22:27:43.128487,371,900,8554,,,0
115,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-freetype-1n,aflplusplus,freetype2_ftfuzzer,2023-11-25 22:17:27.856230,2023-11-26 22:27:43.128487,371,1800,9610,,,0
149,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-freetype-1n,aflplusplus,freetype2_ftfuzzer,2023-11-25 22:17:27.856230,2023-11-26 22:27:43.128487,371,2700,10158,,,0
192,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-freetype-1n,aflplusplus,freetype2_ftfuzzer,2023-11-25 22:17:27.856230,2023-11-26 22:27:43.128487,371,3600,10385,,,0
206,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-freetype-1n,aflplusplus,freetype2_ftfuzzer,2023-11-25 22:17:27.856230,2023-11-26 22:27:43.128487,371,4500,10532,,,0
271,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-freetype-1n,aflplusplus,freetype2_ftfuzzer,2023-11-25 22:17:27.856230,2023-11-26 22:27:43.128487,371,5400,10686,,,0
283,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-freetype-1n,aflplusplus,freetype2_ftfuzzer,2023-11-25 22:17:27.856230,2023-11-26 22:27:43.128487,371,6300,10958,,,0
353,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-freetype-1n,aflplusplus,freetype2_ftfuzzer,2023-11-25 22:17:27.856230,2023-11-26 22:27:43.128487,371,7200,11016,,,0
390,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-freetype-1n,aflplusplus,freetype2_ftfuzzer,2023-11-25 22:17:27.856230,2023-11-26 22:27:43.128487,371,8100,11089,,,0
