,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
15,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-3n,sileo_aflpp_corpus_del_force_240,libpcap_fuzz_both,2023-12-06 17:27:10.439269,2023-12-07 17:37:25.844235,561,900,2179,,,0
53,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-3n,sileo_aflpp_corpus_del_force_240,libpcap_fuzz_both,2023-12-06 17:27:10.439269,2023-12-07 17:37:25.844235,561,1800,2547,,,0
67,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-3n,sileo_aflpp_corpus_del_force_240,libpcap_fuzz_both,2023-12-06 17:27:10.439269,2023-12-07 17:37:25.844235,561,2700,2562,,,0
100,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-3n,sileo_aflpp_corpus_del_force_240,libpcap_fuzz_both,2023-12-06 17:27:10.439269,2023-12-07 17:37:25.844235,561,3600,2576,,,0
125,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-3n,sileo_aflpp_corpus_del_force_240,libpcap_fuzz_both,2023-12-06 17:27:10.439269,2023-12-07 17:37:25.844235,561,4500,2580,,,0
155,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-3n,sileo_aflpp_corpus_del_force_240,libpcap_fuzz_both,2023-12-06 17:27:10.439269,2023-12-07 17:37:25.844235,561,5400,2580,,,0
189,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-3n,sileo_aflpp_corpus_del_force_240,libpcap_fuzz_both,2023-12-06 17:27:10.439269,2023-12-07 17:37:25.844235,561,6300,2582,,,0
210,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-3n,sileo_aflpp_corpus_del_force_240,libpcap_fuzz_both,2023-12-06 17:27:10.439269,2023-12-07 17:37:25.844235,561,7200,2587,,,0
243,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-3n,sileo_aflpp_corpus_del_force_240,libpcap_fuzz_both,2023-12-06 17:27:10.439269,2023-12-07 17:37:25.844235,561,8100,2588,,,0
275,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-3n,sileo_aflpp_corpus_del_force_240,libpcap_fuzz_both,2023-12-06 17:27:10.439269,2023-12-07 17:37:25.844235,561,9000,2591,,,0
309,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-3n,sileo_aflpp_corpus_del_force_240,libpcap_fuzz_both,2023-12-06 17:27:10.439269,2023-12-07 17:37:25.844235,561,9900,2610,,,0
333,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-3n,sileo_aflpp_corpus_del_force_240,libpcap_fuzz_both,2023-12-06 17:27:10.439269,2023-12-07 17:37:25.844235,561,10800,2610,,,0
360,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpcap-3n,sileo_aflpp_corpus_del_force_240,libpcap_fuzz_both,2023-12-06 17:27:10.439269,2023-12-07 17:37:25.844235,561,11700,2612,,,0
