,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
5,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,900,1936,,,0
52,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,1800,1943,,,0
97,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,2700,1969,,,0
134,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,3600,1970,,,0
165,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,4500,1974,,,0
202,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,5400,1974,,,0
256,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,6300,1974,,,0
290,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,7200,1974,,,0
323,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,8100,1974,,,0
361,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,9000,1984,,,0
407,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,9900,1984,,,0
452,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,10800,1984,,,0
495,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,11700,1984,,,0
527,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,12600,1984,,,0
565,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,13500,1984,,,0
600,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,14400,1984,,,0
655,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,15300,1984,,,0
688,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,16200,1984,,,0
751,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,17100,1984,,,0
778,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,18000,1984,,,0
823,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,18900,1984,,,0
850,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,19800,1984,,,0
884,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,20700,1984,,,0
935,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,21600,1992,,,0
975,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,22500,1992,,,0
1012,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,23400,1992,,,0
1040,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,24300,1992,,,0
1092,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,25200,1992,,,0
1138,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,26100,1992,,,0
1165,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,27000,1992,,,0
1215,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,27900,1992,,,0
1240,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,28800,1992,,,0
1280,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,29700,1992,,,0
1341,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,30600,1992,,,0
1362,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,31500,1992,,,0
1402,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,32400,1992,,,0
1453,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,33300,1992,,,0
1497,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,34200,1992,,,0
1523,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,35100,1992,,,0
1577,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,36000,1992,,,0
1623,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libpng-1n,aflplusplus,libpng_libpng_read_fuzzer,2023-11-22 18:10:09.525305,2023-11-23 18:20:25.037194,371,36900,1992,,,0
