,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
17,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,0,64,,,0
41,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,900,8131,,,0
65,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,1800,8231,,,0
119,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,2700,11554,,,0
142,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,3600,12083,,,0
176,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,4500,12291,,,0
206,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,5400,12500,,,0
219,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,6300,12543,,,0
265,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,7200,12860,,,0
283,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,8100,12893,,,0
306,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,9000,12915,,,0
354,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,9900,12921,,,0
371,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,10800,12956,,,0
413,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,11700,12976,,,0
443,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,12600,12987,,,0
465,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,13500,12993,,,0
505,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,14400,13006,,,0
528,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,15300,13044,,,0
557,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,16200,13051,,,0
583,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,17100,13066,,,0
603,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,18000,13067,,,0
659,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,18900,13078,,,0
682,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,19800,13236,,,0
703,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-libxml2-2n,sileo_aflpp_timeback_plain_purge,libxml2_xml,2023-11-23 17:28:04.047246,2023-11-24 17:38:19.170356,441,20700,13244,,,0
