,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
3,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-2n,sileo_aflpp_timeback_plain_purge,sqlite3_ossfuzz,2023-11-26 22:31:50.553952,2023-11-27 22:42:05.683875,541,900,10558,,,0
41,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-2n,sileo_aflpp_timeback_plain_purge,sqlite3_ossfuzz,2023-11-26 22:31:50.553952,2023-11-27 22:42:05.683875,541,1800,10969,,,0
67,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-2n,sileo_aflpp_timeback_plain_purge,sqlite3_ossfuzz,2023-11-26 22:31:50.553952,2023-11-27 22:42:05.683875,541,2700,11314,,,0
90,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-2n,sileo_aflpp_timeback_plain_purge,sqlite3_ossfuzz,2023-11-26 22:31:50.553952,2023-11-27 22:42:05.683875,541,3600,11590,,,0
148,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-2n,sileo_aflpp_timeback_plain_purge,sqlite3_ossfuzz,2023-11-26 22:31:50.553952,2023-11-27 22:42:05.683875,541,4500,11739,,,0
170,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-2n,sileo_aflpp_timeback_plain_purge,sqlite3_ossfuzz,2023-11-26 22:31:50.553952,2023-11-27 22:42:05.683875,541,5400,12049,,,0
201,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-2n,sileo_aflpp_timeback_plain_purge,sqlite3_ossfuzz,2023-11-26 22:31:50.553952,2023-11-27 22:42:05.683875,541,6300,12315,,,0
230,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-2n,sileo_aflpp_timeback_plain_purge,sqlite3_ossfuzz,2023-11-26 22:31:50.553952,2023-11-27 22:42:05.683875,541,7200,12548,,,0
257,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-2n,sileo_aflpp_timeback_plain_purge,sqlite3_ossfuzz,2023-11-26 22:31:50.553952,2023-11-27 22:42:05.683875,541,8100,12749,,,0
291,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-2n,sileo_aflpp_timeback_plain_purge,sqlite3_ossfuzz,2023-11-26 22:31:50.553952,2023-11-27 22:42:05.683875,541,9000,13211,,,0
