,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
25,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,900,11078,,,0
65,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,1800,11774,,,0
108,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,2700,12233,,,0
129,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,3600,12390,,,0
163,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,4500,12390,,,0
202,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,5400,12390,,,0
247,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,6300,12390,,,0
280,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,7200,12390,,,0
321,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,8100,12390,,,0
369,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,9000,12390,,,0
403,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,9900,12390,,,0
444,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,10800,12390,,,0
482,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,11700,12390,,,0
532,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,12600,12458,,,0
587,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,13500,12560,,,0
622,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,14400,12698,,,0
661,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,15300,12786,,,0
697,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,16200,13178,,,0
734,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-sqlite3-1n,aflplusplus,sqlite3_ossfuzz,2023-11-25 21:38:49.175133,2023-11-26 21:49:04.285472,481,17100,13208,,,0
