,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
16,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,0,465,,,0
30,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,900,4369,,,0
89,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,1800,4779,,,0
103,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,2700,4784,,,0
140,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,3600,4808,,,0
155,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,4500,4808,,,0
188,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,5400,4809,,,0
215,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,6300,4809,,,0
255,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,7200,4880,,,0
274,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,8100,4880,,,0
306,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,9000,4886,,,0
335,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,9900,4886,,,0
369,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,10800,4886,,,0
394,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,11700,4886,,,0
425,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,12600,4886,,,0
457,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,13500,4916,,,0
486,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,14400,4916,,,0
534,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,15300,4951,,,0
544,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,16200,4951,,,0
571,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,17100,4986,,,0
603,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,18000,4986,,,0
646,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,18900,4991,,,0
672,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,19800,4991,,,0
694,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,20700,5033,,,0
726,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,21600,5033,,,0
752,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,22500,5033,,,0
791,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,23400,5044,,,0
815,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,24300,5044,,,0
848,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,25200,5044,,,0
873,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,26100,5065,,,0
909,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,27000,5065,,,0
941,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,27900,5065,,,0
967,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,28800,5065,,,0
1018,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,29700,5165,,,0
1047,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,30600,5191,,,0
1064,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,31500,5200,,,0
1097,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,32400,5230,,,0
1116,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,33300,5242,,,0
1151,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,34200,5248,,,0
1175,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,35100,5253,,,0
1208,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,36000,5256,,,0
1234,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,36900,5257,,,0
1267,302d95bc86050651f5b9f0320c88adf5a86be50e,/home/nschiller/results/tosem/experiment-data,24h-sileo-bloatyfuzz-3n,sileo_aflpp_corpus_del_force_240,bloaty_fuzz_target,2023-12-10 15:24:34.619311,,671,37800,5277,,,0
